"X","ID","type","WP..RTK.GPS.","latitude","longitude","Atltitude..m.","date..GPS.","time..GPS.","Environ","Sp01","Sp02","Sp03","Sp04","Sp04_la","bolaerne.blue","bolaerne.green.","bolaerne.nir","bolaerne.red.","bolaerne.red.edge","IDpoint",".id","blue","green","nir","red","rededge","V1"
146,321,"drop cam",393,59.19594903,10.56837601,NA,"28/08/2019","16:29:15","below water","","","","","",0.0443604215979576,0.0566302761435509,0.0399381294846535,0.0411629527807236,0.0363286174833775,146,146,0.0433300212025642,0.0555204935371876,0.039255578070879,0.0399308502674103,0.0360467694699764,NA
147,322,"drop cam",394,59.19554302,10.56855496,NA,"28/08/2019","16:30:21","below water","","","","","",0.041203498840332,0.0449587032198906,0.0424763225018978,0.0382196307182312,0.0364009141921997,147,147,0.0404892563819885,0.044515423476696,0.0396015867590904,0.0379124172031879,0.0390074886381626,NA
147,322,"drop cam",394,59.19554302,10.56855496,NA,"28/08/2019","16:30:21","below water","","","","","",0.041203498840332,0.0449587032198906,0.0424763225018978,0.0382196307182312,0.0364009141921997,147,147,0.0415907204151154,0.045892383903265,0.0407102555036545,0.0377009697258472,0.0350221060216427,NA
147,322,"drop cam",394,59.19554302,10.56855496,NA,"28/08/2019","16:30:21","below water","","","","","",0.041203498840332,0.0449587032198906,0.0424763225018978,0.0382196307182312,0.0364009141921997,147,147,0.041203498840332,0.0449587032198906,0.0424763225018978,0.0382196307182312,0.0364009141921997,NA
147,322,"drop cam",394,59.19554302,10.56855496,NA,"28/08/2019","16:30:21","below water","","","","","",0.041203498840332,0.0449587032198906,0.0424763225018978,0.0382196307182312,0.0364009141921997,147,147,0.0416013561189175,0.046440877020359,0.0403888300061226,0.0396753884851933,0.0363626256585121,NA
147,322,"drop cam",394,59.19554302,10.56855496,NA,"28/08/2019","16:30:21","below water","","","","","",0.041203498840332,0.0449587032198906,0.0424763225018978,0.0382196307182312,0.0364009141921997,147,147,0.0415492467582226,0.0456404015421867,0.0424755401909351,0.0382226705551147,0.0355891324579716,NA
148,323,"drop cam",395,59.19478303,10.56896299,NA,"28/08/2019","16:31:56","below water","","","","","",0.0430945716798306,0.0466512404382229,0.0436956621706486,0.0371350422501564,0.0369976833462715,148,148,0.0425679348409176,0.045021366328001,0.0412736944854259,0.0365598127245903,0.0343212336301804,NA
148,323,"drop cam",395,59.19478303,10.56896299,NA,"28/08/2019","16:31:56","below water","","","","","",0.0430945716798306,0.0466512404382229,0.0436956621706486,0.0371350422501564,0.0369976833462715,148,148,0.0416859537363052,0.0458506196737289,0.0439027696847916,0.0356741808354855,0.0349788405001163,NA
148,323,"drop cam",395,59.19478303,10.56896299,NA,"28/08/2019","16:31:56","below water","","","","","",0.0430945716798306,0.0466512404382229,0.0436956621706486,0.0371350422501564,0.0369976833462715,148,148,0.0429198183119297,0.0457449331879616,0.0414353348314762,0.0367127805948257,0.0357147827744484,NA
148,323,"drop cam",395,59.19478303,10.56896299,NA,"28/08/2019","16:31:56","below water","","","","","",0.0430945716798306,0.0466512404382229,0.0436956621706486,0.0371350422501564,0.0369976833462715,148,148,0.0430945716798306,0.0466512404382229,0.0436956621706486,0.0371350422501564,0.0369976833462715,NA
149,324,"drop cam",396,59.19390997,10.56946004,NA,"28/08/2019","16:33:36","below water","","","","","",0.039923895150423,0.043011512607336,0.033892810344696,0.0326153002679348,0.0338803865015507,149,149,0.039923895150423,0.043011512607336,0.033892810344696,0.0326153002679348,0.0338803865015507,NA
149,324,"drop cam",396,59.19390997,10.56946004,NA,"28/08/2019","16:33:36","below water","","","","","",0.039923895150423,0.043011512607336,0.033892810344696,0.0326153002679348,0.0338803865015507,149,149,0.0392789654433727,0.0429174602031708,0.0376672297716141,0.0333043225109577,0.0346968099474907,NA
149,324,"drop cam",396,59.19390997,10.56946004,NA,"28/08/2019","16:33:36","below water","","","","","",0.039923895150423,0.043011512607336,0.033892810344696,0.0326153002679348,0.0338803865015507,149,149,0.0387383289635181,0.0437909103929996,0.0365241840481758,0.0335571691393852,0.0312022157013416,NA
149,324,"drop cam",396,59.19390997,10.56946004,NA,"28/08/2019","16:33:36","below water","","","","","",0.039923895150423,0.043011512607336,0.033892810344696,0.0326153002679348,0.0338803865015507,149,149,0.0384539812803268,0.0446737743914127,0.0362605899572372,0.0339597277343273,0.0336134657263756,NA
150,325,"drop cam",397,59.19335098,10.56964704,NA,"28/08/2019","16:34:57","below water","","","","","",0.0424626730382442,0.0444990135729313,0.0335708074271679,0.0356547459959984,0.0348081141710281,150,150,0.041800782084465,0.0448449403047562,0.0337561964988708,0.0359946861863136,0.0334606841206551,NA
150,325,"drop cam",397,59.19335098,10.56964704,NA,"28/08/2019","16:34:57","below water","","","","","",0.0424626730382442,0.0444990135729313,0.0335708074271679,0.0356547459959984,0.0348081141710281,150,150,0.0424626730382442,0.0444990135729313,0.0335708074271679,0.0356547459959984,0.0348081141710281,NA
150,325,"drop cam",397,59.19335098,10.56964704,NA,"28/08/2019","16:34:57","below water","","","","","",0.0424626730382442,0.0444990135729313,0.0335708074271679,0.0356547459959984,0.0348081141710281,150,150,0.0426100119948387,0.0451817661523819,0.0349048003554344,0.037387702614069,0.0356878712773323,NA
150,325,"drop cam",397,59.19335098,10.56964704,NA,"28/08/2019","16:34:57","below water","","","","","",0.0424626730382442,0.0444990135729313,0.0335708074271679,0.0356547459959984,0.0348081141710281,150,150,0.0430732257664204,0.0454500913619995,0.0345974937081337,0.0374562256038189,0.0333074331283569,NA
151,326,"drop cam",398,59.19285603,10.569713,NA,"28/08/2019","16:36:09","below water","","","","","",0.0455269552767277,0.048805695027113,0.0348495356738567,0.0387984178960323,0.037580743432045,151,151,0.0459994785487652,0.0485232025384903,0.0355676561594009,0.0384843833744526,0.0388289578258991,NA
151,326,"drop cam",398,59.19285603,10.569713,NA,"28/08/2019","16:36:09","below water","","","","","",0.0455269552767277,0.048805695027113,0.0348495356738567,0.0387984178960323,0.037580743432045,151,151,0.0461615882813931,0.0483472570776939,0.0361441224813461,0.0391400903463364,0.0375751256942749,NA
151,326,"drop cam",398,59.19285603,10.569713,NA,"28/08/2019","16:36:09","below water","","","","","",0.0455269552767277,0.048805695027113,0.0348495356738567,0.0387984178960323,0.037580743432045,151,151,0.0455269552767277,0.048805695027113,0.0348495356738567,0.0387984178960323,0.037580743432045,NA
151,326,"drop cam",398,59.19285603,10.569713,NA,"28/08/2019","16:36:09","below water","","","","","",0.0455269552767277,0.048805695027113,0.0348495356738567,0.0387984178960323,0.037580743432045,151,151,0.0454456619918346,0.0498302951455116,0.0352977104485035,0.0405687987804413,0.0379916653037071,NA
152,327,"drop cam",399,59.19215597,10.56997703,NA,"28/08/2019","16:37:40","below water","","","","","",NA,NA,NA,NA,NA,152,152,NA,NA,NA,NA,NA,NA
152,327,"drop cam",399,59.19215597,10.56997703,NA,"28/08/2019","16:37:40","below water","","","","","",NA,NA,NA,NA,NA,152,152,NA,NA,NA,NA,NA,NA
152,327,"drop cam",399,59.19215597,10.56997703,NA,"28/08/2019","16:37:40","below water","","","","","",NA,NA,NA,NA,NA,152,152,NA,NA,NA,NA,NA,NA
152,327,"drop cam",399,59.19215597,10.56997703,NA,"28/08/2019","16:37:40","below water","","","","","",NA,NA,NA,NA,NA,152,152,NA,NA,NA,NA,NA,NA
153,328,"drop cam",400,59.19128903,10.570432,NA,"28/08/2019","16:39:42","below water","","","","","",NA,NA,NA,NA,NA,153,153,NA,NA,NA,NA,NA,NA
154,329,"drop cam",401,59.19033802,10.57149198,NA,"28/08/2019","16:41:31","below water","","","","","",NA,NA,NA,NA,NA,154,154,NA,NA,NA,NA,NA,NA
155,330,"drop cam",402,59.18973402,10.57339199,NA,"28/08/2019","16:44:09","below water","","","","","",NA,NA,NA,NA,NA,155,155,NA,NA,NA,NA,NA,NA
156,331,"drop cam",411,59.20826398,10.56611197,NA,"30/08/2019","09:56:26","below water","","","","","",NA,NA,NA,NA,NA,156,156,NA,NA,NA,NA,NA,NA
157,332,"drop cam",412,59.20824504,10.56598197,NA,"30/08/2019","09:58:47","below water","","","","","",NA,NA,NA,NA,NA,157,157,NA,NA,NA,NA,NA,NA
158,333,"drop cam",413,59.20829097,10.56586202,NA,"30/08/2019","10:00:02","below water","","","","","",NA,NA,NA,NA,NA,158,158,NA,NA,NA,NA,NA,NA
159,334,"drop cam",414,59.20830203,10.56586202,NA,"30/08/2019","10:00:35","below water","","","","","",NA,NA,NA,NA,NA,159,159,NA,NA,NA,NA,NA,NA
160,335,"drop cam",415,59.20830597,10.56620803,NA,"30/08/2019","10:01:45","below water","","","","","",NA,NA,NA,NA,NA,160,160,NA,NA,NA,NA,NA,NA
161,336,"drop cam",416,59.20835199,10.56638103,NA,"30/08/2019","10:03:09","below water","","","","","",NA,NA,NA,NA,NA,161,161,NA,NA,NA,NA,NA,NA
162,337,"drop cam",417,59.20848099,10.566606,NA,"30/08/2019","10:04:15","below water","","","","","",NA,NA,NA,NA,NA,162,162,NA,NA,NA,NA,NA,NA
163,338,"drop cam",418,59.20860797,10.56677397,NA,"30/08/2019","10:05:43","below water","","","","","",NA,NA,NA,NA,NA,163,163,NA,NA,NA,NA,NA,NA
164,339,"drop cam",419,59.208756,10.56701001,NA,"30/08/2019","10:07:35","below water","","","","","",NA,NA,NA,NA,NA,164,164,NA,NA,NA,NA,NA,NA
165,340,"drop cam",420,59.20892296,10.56714001,NA,"30/08/2019","10:08:47","below water","","","","","",NA,NA,NA,NA,NA,165,165,NA,NA,NA,NA,NA,NA
166,341,"drop cam",421,59.20912396,10.56733204,NA,"30/08/2019","10:09:44","below water","","","","","",NA,NA,NA,NA,NA,166,166,NA,NA,NA,NA,NA,NA
167,342,"drop cam",422,59.20926101,10.56773999,NA,"30/08/2019","10:11:08","below water","","","","","",NA,NA,NA,NA,NA,167,167,NA,NA,NA,NA,NA,NA
168,343,"drop cam",423,59.20946603,10.56819102,NA,"30/08/2019","10:13:12","below water","","","","","",NA,NA,NA,NA,NA,168,168,NA,NA,NA,NA,NA,NA
169,344,"drop cam",424,59.20975797,10.56883601,NA,"30/08/2019","10:14:54","below water","","","","","",NA,NA,NA,NA,NA,169,169,NA,NA,NA,NA,NA,NA
170,345,"drop cam",425,59.21025099,10.56977998,NA,"30/08/2019","10:16:42","below water","","","","","",NA,NA,NA,NA,NA,170,170,NA,NA,NA,NA,NA,NA
171,346,"drop cam",426,59.21073203,10.56887498,NA,"30/08/2019","10:18:14","below water","","","","","",NA,NA,NA,NA,NA,171,171,NA,NA,NA,NA,NA,NA
172,347,"drop cam",427,59.21019902,10.56787896,NA,"30/08/2019","10:19:49","below water","","","","","",NA,NA,NA,NA,NA,172,172,NA,NA,NA,NA,NA,NA
173,348,"drop cam",428,59.209763,10.56737202,NA,"30/08/2019","10:21:49","below water","","","","","",NA,NA,NA,NA,NA,173,173,NA,NA,NA,NA,NA,NA
174,349,"drop cam",429,59.20942797,10.56708301,NA,"30/08/2019","10:23:27","below water","","","","","",NA,NA,NA,NA,NA,174,174,NA,NA,NA,NA,NA,NA
175,350,"drop cam",430,59.20909999,10.56655998,NA,"30/08/2019","10:24:46","below water","","","","","",NA,NA,NA,NA,NA,175,175,NA,NA,NA,NA,NA,NA
176,351,"drop cam",431,59.20931004,10.56674397,NA,"30/08/2019","10:26:22","below water","","","","","",NA,NA,NA,NA,NA,176,176,NA,NA,NA,NA,NA,NA
177,352,"drop cam",432,59.208929,10.56634901,NA,"30/08/2019","10:27:32","below water","","","","","",NA,NA,NA,NA,NA,177,177,NA,NA,NA,NA,NA,NA
178,353,"drop cam",434,59.20869598,10.56600602,NA,"30/08/2019","10:30:19","below water","","","","","",NA,NA,NA,NA,NA,178,178,NA,NA,NA,NA,NA,NA
179,354,"drop cam",435,59.20874401,10.56595003,NA,"30/08/2019","10:31:10","below water","","","","","",NA,NA,NA,NA,NA,179,179,NA,NA,NA,NA,NA,NA
180,355,"drop cam",436,59.20846799,10.56564602,NA,"30/08/2019","10:32:54","below water","","","","","",NA,NA,NA,NA,NA,180,180,NA,NA,NA,NA,NA,NA
181,356,"drop cam",437,59.20849004,10.56561702,NA,"30/08/2019","10:33:44","below water","","","","","",NA,NA,NA,NA,NA,181,181,NA,NA,NA,NA,NA,NA
182,357,"drop cam",438,59.20832198,10.56544201,NA,"30/08/2019","10:34:30","below water","","","","","",NA,NA,NA,NA,NA,182,182,NA,NA,NA,NA,NA,NA
183,358,"drop cam",439,59.20886999,10.56671304,NA,"30/08/2019","10:38:19","below water","","","","","",NA,NA,NA,NA,NA,183,183,NA,NA,NA,NA,NA,NA
184,359,"drop cam",440,59.20920099,10.56730597,NA,"30/08/2019","10:39:45","below water","","","","","",NA,NA,NA,NA,NA,184,184,NA,NA,NA,NA,NA,NA
185,360,"drop cam",441,59.21103403,10.56757604,NA,"30/08/2019","10:42:27","below water","","","","","",NA,NA,NA,NA,NA,185,185,NA,NA,NA,NA,NA,NA
186,361,"drop cam",442,59.21044202,10.56725803,NA,"30/08/2019","10:44:07","below water","","","","","",NA,NA,NA,NA,NA,186,186,NA,NA,NA,NA,NA,NA
187,362,"drop cam",443,59.21014898,10.56700196,NA,"30/08/2019","10:46:17","below water","","","","","",NA,NA,NA,NA,NA,187,187,NA,NA,NA,NA,NA,NA
188,363,"drop cam",444,59.20967096,10.56632504,NA,"30/08/2019","10:48:02","below water","","","","","",NA,NA,NA,NA,NA,188,188,NA,NA,NA,NA,NA,NA
189,364,"drop cam",445,59.20914701,10.56558198,NA,"30/08/2019","10:49:42","below water","","","","","",NA,NA,NA,NA,NA,189,189,NA,NA,NA,NA,NA,NA
190,365,"drop cam",446,59.20910401,10.56568801,NA,"30/08/2019","10:50:38","below water","","","","","",NA,NA,NA,NA,NA,190,190,NA,NA,NA,NA,NA,NA
191,366,"drop cam",447,59.20892204,10.56520597,NA,"30/08/2019","10:51:36","below water","","","","","",NA,NA,NA,NA,NA,191,191,NA,NA,NA,NA,NA,NA
192,367,"drop cam",448,59.20877896,10.56505099,NA,"30/08/2019","10:53:03","below water","","","","","",NA,NA,NA,NA,NA,192,192,NA,NA,NA,NA,NA,NA
193,368,"drop cam",449,59.20877804,10.56500598,NA,"30/08/2019","10:53:38","below water","","","","","",NA,NA,NA,NA,NA,193,193,NA,NA,NA,NA,NA,NA
194,369,"drop cam",450,59.20880704,10.56501897,NA,"30/08/2019","10:54:09","below water","","","","","",NA,NA,NA,NA,NA,194,194,NA,NA,NA,NA,NA,NA
195,370,"drop cam",451,59.21150501,10.566864,NA,"30/08/2019","11:09:38","below water","","","","","",NA,NA,NA,NA,NA,195,195,NA,NA,NA,NA,NA,NA
196,371,"drop cam",452,59.21113696,10.56596403,NA,"30/08/2019","11:11:41","below water","","","","","",NA,NA,NA,NA,NA,196,196,NA,NA,NA,NA,NA,NA
197,372,"drop cam",453,59.21083496,10.565456,NA,"30/08/2019","11:13:37","below water","","","","","",NA,NA,NA,NA,NA,197,197,NA,NA,NA,NA,NA,NA
198,373,"drop cam",454,59.21031402,10.56503699,NA,"30/08/2019","11:15:20","below water","","","","","",NA,NA,NA,NA,NA,198,198,NA,NA,NA,NA,NA,NA
199,374,"drop cam",455,59.21002703,10.564938,NA,"30/08/2019","11:17:01","below water","","","","","",NA,NA,NA,NA,NA,199,199,NA,NA,NA,NA,NA,NA
200,375,"drop cam",456,59.209706,10.56458001,NA,"30/08/2019","11:19:00","below water","","","","","",NA,NA,NA,NA,NA,200,200,NA,NA,NA,NA,NA,NA
201,376,"drop cam",457,59.20942797,10.56437801,NA,"30/08/2019","11:20:58","below water","","","","","",NA,NA,NA,NA,NA,201,201,NA,NA,NA,NA,NA,NA
202,377,"drop cam",458,59.20957197,10.56480699,NA,"30/08/2019","11:22:21","below water","","","","","",NA,NA,NA,NA,NA,202,202,NA,NA,NA,NA,NA,NA
203,378,"drop cam",459,59.20974498,10.56572397,NA,"30/08/2019","11:23:48","below water","","","","","",NA,NA,NA,NA,NA,203,203,NA,NA,NA,NA,NA,NA
204,379,"drop cam",460,59.210439,10.56654297,NA,"30/08/2019","11:27:24","below water","","","","","",NA,NA,NA,NA,NA,204,204,NA,NA,NA,NA,NA,NA
205,380,"drop cam",461,59.20995997,10.57183203,NA,"30/08/2019","11:29:45","below water","","","","","",NA,NA,NA,NA,NA,205,205,NA,NA,NA,NA,NA,NA
206,381,"drop cam",462,59.20972704,10.57132803,NA,"30/08/2019","11:31:42","below water","","","","","",NA,NA,NA,NA,NA,206,206,NA,NA,NA,NA,NA,NA
207,382,"drop cam",463,59.20950601,10.57077298,NA,"30/08/2019","11:34:08","below water","","","","","",NA,NA,NA,NA,NA,207,207,NA,NA,NA,NA,NA,NA
208,383,"drop cam",464,59.20941196,10.57025699,NA,"30/08/2019","11:35:21","below water","","","","","",NA,NA,NA,NA,NA,208,208,NA,NA,NA,NA,NA,NA
209,384,"drop cam",465,59.20926503,10.56980101,NA,"30/08/2019","11:36:49","below water","","","","","",NA,NA,NA,NA,NA,209,209,NA,NA,NA,NA,NA,NA
210,385,"drop cam",466,59.20908499,10.56934403,NA,"30/08/2019","11:38:13","below water","","","","","",NA,NA,NA,NA,NA,210,210,NA,NA,NA,NA,NA,NA
211,386,"drop cam",467,59.20904601,10.56905603,NA,"30/08/2019","11:40:01","below water","","","","","",NA,NA,NA,NA,NA,211,211,NA,NA,NA,NA,NA,NA
212,387,"drop cam",468,59.20905104,10.56878404,NA,"30/08/2019","11:43:18","below water","","","","","",NA,NA,NA,NA,NA,212,212,NA,NA,NA,NA,NA,NA
213,388,"drop cam",469,59.20912597,10.56888797,NA,"30/08/2019","11:44:54","below water","","","","","",NA,NA,NA,NA,NA,213,213,NA,NA,NA,NA,NA,NA
214,389,"drop cam",470,59.20944197,10.56747302,NA,"30/08/2019","11:46:07","below water","","","","","",NA,NA,NA,NA,NA,214,214,NA,NA,NA,NA,NA,NA
